,Entry,sentiment,sentiment_id
147,"

I feel so sad today. I don't know why, but I just feel really down. I don't want to do anything, I just want to lay in bed and sleep. I feel like I'm never going to be happy again. I miss the way I used to feel, like I was on top of the world. I hope that someday I'll",sad,0
148,"

I'm feeling really sad today. I don't know why, but I just feel really down. I'm trying to keep busy and not think about it, but it's hard. I just feel like crying. I miss my friends and family. I know they're all busy with their own lives, but I just wish I could talk to them. I feel",sad,0
149,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like I'm stuck in a rut. Everything feels so pointless and I just can't seem to make myself happy. I feel like I'm just going through the motions day after day and it's all just so exhausting. I know I should be grateful",sad,0
150,"

I'm feeling really sad today. I don't know why, but everything just feels really hard. I miss my friends and family, and I just feel really lonely. I hope tomorrow is a better day.",sad,0
151,"

Dear Diary, 

I'm feeling really sad today. I'm not sure why, but I just feel really down. I'm trying to keep busy and not think about it, but it's hard. I just feel like crying. I hope tomorrow is a better day.",sad,0
152,"

I'm feeling really sad today. I don't know why, but everything just feels really hard. I miss my friends and family, and I just feel really lonely. I know I should try to reach out and talk to someone, but it's just so hard. I feel like I'm stuck in this big, dark hole and I can't get out.",sad,0
153,"

I'm feeling pretty sad today. I'm not sure why, but I just feel down in the dumps. I had a fight with my best friend and it's really gotten to me. We've been friends for so long and I just can't believe that we're not talking anymore. I miss her a lot.

I'm also feeling sad because I",sad,0
154,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just feel like crying. I miss my friends and family, and I just feel so alone. I know I shouldn't feel this way, but I can't help it. I just wish someone was here with me.",sad,0
155,"

I'm feeling really sad today. I'm not sure why, but everything just feels like it's going wrong. I keep trying to be positive, but it's just not working. I feel like I'm stuck in this big hole and I can't get out. I miss my friends and family and I just want to be happy again.",sad,0
156,"

I'm feeling really sad today. I don't know why, but I just feel like crying. I'm just so tired of feeling like this. I wish I could just be happy for once.",sad,0
157,"

I feel so sad today. I don't know why, but everything just feels wrong. I'm trying to hold back the tears, but they keep coming. I hate feeling like this, like I can't control my own emotions. I just want to be happy again.",sad,0
158,"

I'm feeling really sad today. I don't know why, but everything just feels overwhelming. I just want to curl up in a ball and cry. I feel like I can't do anything right. I know I shouldn't feel like this, but I can't help it. I just wish things would get better.",sad,0
159,"

I'm feeling really sad today. I don't know why, but I just feel like crying. I miss my friends and family and I just feel really lonely. I hope tomorrow is a better day.",sad,0
160,"

Dear Diary,

I'm feeling really sad today. I don't know why, but everything just feels wrong. I'm just so tired of everything. I wish things could be different, but I know they're not going to be. I'm just so tired of feeling like this.",sad,0
161,"

Dear Diary,

I'm feeling really sad today. I don't know why, but everything just feels so heavy and I can't seem to shake this feeling. I just want to curl up in a ball and cry. I feel so alone and like no one understands me. I know I shouldn't feel this way, but I can't help it.",sad,0
162,"

Dear Diary, 

I'm feeling really sad today. I don't know why, but I just can't seem to snap out of it. Everything seems so pointless and I just feel like I'm stuck in this dark hole that I can't get out of. I miss the good old days when I was happy and carefree. I know I need",sad,0
163,"

I'm feeling really sad today. I don't know why, but I just feel like crying. I'm trying to hold it in, but it's just so hard. I feel like I'm never going to be happy again.",sad,0
164,"

I'm feeling really sad today. I'm not sure why, but everything just seems to be getting on top of me. I feel like I can't cope with anything and I just want to curl up in a ball and hide away from the world. I know that's not going to help though and I need to try and snap out of it. I just",sad,0
165,"

I'm feeling so sad right now. I'm not sure why, but I just feel like crying. Everything seems so hopeless and I just don't know what to do. I feel like I'm just spinning my wheels and getting nowhere. I know things will get better, but right now I just can't see it. I'm just so tired of struggling.",sad,0
166,"

Dear Diary,

I'm feeling really sad today. I don't know why, but I just can't seem to snap out of it. Everything feels so heavy and I can't seem to find any joy in anything. I just feel really empty inside.

I miss the old me, the one who was always so positive and full of life.",sad,0
167,"

Dear Diary,

Today was a really tough day. I'm feeling really sad and down. Everything seems to be going wrong. I just feel like everything is against me. I wish things would just get better. I feel like I can't keep going on like this.",sad,0
168,"

I'm feeling really sad today. I don't know why, but everything just feels hard. I just want to curl up in a ball and cry. I feel like I can't do anything right. I know things will get better, but right now I just feel so low.",sad,0
